Date,#whiplash,#birdman,#boyhood,#americansniper,#selma
2015-02-22 22:04:15,29,103,70,37,14
2015-02-22 22:04:20,30,103,70,37,14
2015-02-22 22:04:25,30,102,70,37,14
2015-02-22 22:04:30,30,102,71,37,14
2015-02-22 22:04:35,30,103,71,36,14
2015-02-22 22:04:40,30,104,70,36,14
2015-02-22 22:04:45,30,104,69,36,14
2015-02-22 22:04:50,29,104,69,36,13
2015-02-22 22:04:55,29,106,69,36,13
2015-02-22 22:05:00,29,106,70,36,13
2015-02-22 22:05:05,30,107,70,37,13
2015-02-22 22:05:10,31,107,71,36,13
2015-02-22 22:05:15,31,107,70,36,13
2015-02-22 22:05:20,33,107,70,35,13
2015-02-22 22:05:25,32,106,71,35,13
2015-02-22 22:05:30,33,110,72,36,13
2015-02-22 22:05:35,33,109,73,36,12
2015-02-22 22:05:40,33,109,73,37,12
2015-02-22 22:05:45,32,111,71,36,12
2015-02-22 22:05:50,32,111,70,36,12
2015-02-22 22:05:55,31,111,71,37,11
2015-02-22 22:06:00,31,110,70,37,11
2015-02-22 22:06:05,31,110,69,37,11
2015-02-22 22:06:10,30,110,70,37,11
2015-02-22 22:06:15,29,109,70,36,11
2015-02-22 22:06:20,29,108,70,36,11
2015-02-22 22:06:25,29,108,70,36,11
2015-02-22 22:06:30,29,108,70,35,11
2015-02-22 22:06:35,29,110,69,35,11
2015-02-22 22:06:40,29,111,68,35,11
2015-02-22 22:06:45,29,112,68,33,11
2015-02-22 22:06:50,29,113,70,33,11
2015-02-22 22:06:55,30,113,71,33,11
2015-02-22 22:07:00,30,114,71,33,11
2015-02-22 22:07:05,30,115,71,33,10
2015-02-22 22:07:10,30,113,70,32,10
2015-02-22 22:07:15,30,113,71,32,10
2015-02-22 22:07:20,30,113,72,31,10
2015-02-22 22:07:25,30,113,70,31,9
2015-02-22 22:07:30,29,117,71,31,9
2015-02-22 22:07:35,29,119,72,31,9
2015-02-22 22:07:40,29,119,73,31,9
2015-02-22 22:07:45,29,121,72,31,9
2015-02-22 22:07:50,29,120,71,31,9
2015-02-22 22:07:55,28,119,70,31,9
2015-02-22 22:08:00,29,119,69,31,9
2015-02-22 22:08:05,29,120,69,30,9
2015-02-22 22:08:10,29,118,70,30,10
2015-02-22 22:08:15,30,118,70,30,10
2015-02-22 22:08:20,30,117,70,30,10
2015-02-22 22:08:25,30,118,70,30,10
2015-02-22 22:08:30,30,117,70,31,10
2015-02-22 22:08:35,30,117,70,30,10
2015-02-22 22:08:40,30,121,70,31,10
2015-02-22 22:08:45,30,121,71,31,10
2015-02-22 22:08:50,30,120,71,32,10
2015-02-22 22:08:55,29,121,72,31,10
2015-02-22 22:09:00,30,120,71,31,9
2015-02-22 22:09:05,30,120,71,30,9
2015-02-22 22:09:10,30,120,71,30,9
2015-02-22 22:09:15,29,121,71,29,9
2015-02-22 22:09:20,29,124,70,29,8
2015-02-22 22:09:25,29,122,70,28,8
2015-02-22 22:09:30,29,122,70,28,8
2015-02-22 22:09:35,29,121,71,28,8
2015-02-22 22:09:40,29,121,72,29,8
2015-02-22 22:09:45,28,123,72,28,9
2015-02-22 22:09:50,28,125,73,28,9
2015-02-22 22:09:55,28,126,72,27,9
2015-02-22 22:10:00,28,128,71,26,9
2015-02-22 22:10:05,28,127,72,26,9
2015-02-22 22:10:10,29,127,71,26,9
2015-02-22 22:10:15,28,126,72,25,9
2015-02-22 22:10:20,28,126,72,25,9
2015-02-22 22:10:25,28,125,72,24,8
2015-02-22 22:10:30,29,123,69,24,8
2015-02-22 22:10:35,30,124,68,24,8
2015-02-22 22:10:40,28,126,67,24,8
2015-02-22 22:10:45,28,127,67,25,8
2015-02-22 22:10:50,28,127,67,25,7
2015-02-22 22:10:55,28,128,67,25,7
2015-02-22 22:11:00,28,130,64,25,7
2015-02-22 22:11:05,28,132,63,25,7
2015-02-22 22:11:10,27,134,64,25,6
2015-02-22 22:11:15,27,132,63,24,6
2015-02-22 22:11:20,28,130,61,24,6
2015-02-22 22:11:25,28,129,61,25,6
2015-02-22 22:11:30,28,128,61,25,6
2015-02-22 22:11:35,28,126,61,27,6
2015-02-22 22:11:40,29,126,62,27,6
2015-02-22 22:11:45,28,125,62,26,6
2015-02-22 22:11:50,29,123,63,25,7
2015-02-22 22:11:55,29,122,62,26,7
2015-02-22 22:12:00,29,123,63,27,7
2015-02-22 22:12:05,28,122,63,26,7
2015-02-22 22:12:10,29,122,63,26,7
2015-02-22 22:12:15,28,121,63,26,7
2015-02-22 22:12:20,28,121,65,25,7
2015-02-22 22:12:25,28,123,66,25,7
2015-02-22 22:12:30,28,126,63,25,7
2015-02-22 22:12:35,28,125,62,25,7
2015-02-22 22:12:40,28,125,63,26,7
2015-02-22 22:12:45,27,124,64,25,7
2015-02-22 22:12:50,26,124,64,25,7
2015-02-22 22:12:55,26,126,65,26,8
2015-02-22 22:13:00,26,126,66,26,8
2015-02-22 22:13:05,23,125,67,25,8
2015-02-22 22:13:10,23,123,67,25,8
2015-02-22 22:13:15,25,123,68,26,9
2015-02-22 22:13:20,26,121,68,25,10
2015-02-22 22:13:25,26,121,66,25,10
2015-02-22 22:13:30,25,120,66,25,10
2015-02-22 22:13:35,25,122,65,25,10
2015-02-22 22:13:40,24,123,65,24,11
2015-02-22 22:13:45,26,123,65,27,11
2015-02-22 22:13:50,26,125,65,27,11
2015-02-22 22:13:55,26,125,63,27,11
2015-02-22 22:14:00,26,125,64,27,11
2015-02-22 22:14:05,26,125,62,27,11
2015-02-22 22:14:10,26,124,61,27,12
2015-02-22 22:14:15,26,124,62,27,13
2015-02-22 22:14:20,25,125,64,27,13
2015-02-22 22:14:25,25,125,63,28,13
2015-02-22 22:14:30,25,126,62,29,13
2015-02-22 22:14:35,26,127,63,30,13
2015-02-22 22:14:40,26,125,63,30,13
2015-02-22 22:14:45,26,127,64,29,13
2015-02-22 22:14:50,26,128,65,29,13
2015-02-22 22:14:55,27,127,66,31,13
2015-02-22 22:15:00,27,128,65,32,13
2015-02-22 22:15:05,28,131,65,32,15
2015-02-22 22:15:10,27,132,64,32,15
2015-02-22 22:15:15,27,132,66,32,14
2015-02-22 22:15:20,25,134,67,34,14
2015-02-22 22:15:25,25,134,66,33,14
2015-02-22 22:15:30,24,131,68,32,13
2015-02-22 22:15:35,24,131,68,34,13
2015-02-22 22:15:40,24,133,72,33,13
2015-02-22 22:15:45,24,132,74,33,13
2015-02-22 22:15:50,25,134,75,34,13
2015-02-22 22:15:55,26,135,76,34,13
2015-02-22 22:16:00,26,135,77,34,13
2015-02-22 22:16:05,25,136,77,34,13
2015-02-22 22:16:10,25,136,76,35,13
2015-02-22 22:16:15,25,135,77,36,13
2015-02-22 22:16:20,25,135,76,36,13
2015-02-22 22:16:25,25,134,76,36,13
2015-02-22 22:16:30,25,138,78,36,15
2015-02-22 22:16:35,25,136,78,38,16
2015-02-22 22:16:40,25,137,78,38,16
2015-02-22 22:16:45,25,139,78,38,16
2015-02-22 22:16:50,25,137,77,38,16
2015-02-22 22:16:55,24,141,76,38,17
2015-02-22 22:17:00,24,142,77,38,16
2015-02-22 22:17:05,25,142,80,38,16
2015-02-22 22:17:10,25,142,80,38,16
2015-02-22 22:17:15,25,143,82,38,16
2015-02-22 22:17:20,25,144,80,38,16
2015-02-22 22:17:25,25,143,81,39,17
2015-02-22 22:17:30,26,140,82,40,17
2015-02-22 22:17:35,26,140,82,40,17
2015-02-22 22:17:40,26,140,81,40,17
2015-02-22 22:17:45,26,141,82,41,17
2015-02-22 22:17:50,26,140,83,41,17
2015-02-22 22:17:55,27,138,83,41,17
2015-02-22 22:18:00,26,139,85,41,17
2015-02-22 22:18:05,26,138,85,42,17
2015-02-22 22:18:10,26,137,84,43,16
2015-02-22 22:18:15,25,137,85,43,16
2015-02-22 22:18:20,26,138,85,43,16
2015-02-22 22:18:25,26,138,85,43,16
2015-02-22 22:18:30,26,140,86,43,16
2015-02-22 22:18:35,26,139,85,43,16
2015-02-22 22:18:40,26,135,85,43,16
2015-02-22 22:18:45,26,135,85,43,16
2015-02-22 22:18:50,26,138,87,42,17
2015-02-22 22:18:55,26,136,87,41,17
2015-02-22 22:19:00,25,138,88,42,17
2015-02-22 22:19:05,25,141,88,43,19
2015-02-22 22:19:10,25,141,88,43,19
2015-02-22 22:19:15,25,141,88,44,19
2015-02-22 22:19:20,25,139,88,43,19
2015-02-22 22:19:25,25,140,89,43,19
2015-02-22 22:19:30,25,143,91,44,19
2015-02-22 22:19:35,25,146,90,44,19
2015-02-22 22:19:40,25,146,89,43,19
2015-02-22 22:19:45,25,143,88,44,18
2015-02-22 22:19:50,25,142,88,45,18
2015-02-22 22:19:55,25,142,89,45,18
2015-02-22 22:20:00,25,140,88,45,18
2015-02-22 22:20:05,25,143,89,46,19
2015-02-22 22:20:10,26,144,90,45,19
2015-02-22 22:20:15,26,143,89,47,19
2015-02-22 22:20:20,26,142,89,47,19
2015-02-22 22:20:25,26,143,89,47,19
2015-02-22 22:20:30,27,143,89,49,19
2015-02-22 22:20:35,26,143,90,50,19
2015-02-22 22:20:40,26,143,88,50,19
2015-02-22 22:20:45,26,144,88,49,19
2015-02-22 22:20:50,26,144,88,50,19
2015-02-22 22:20:55,26,147,88,50,19
2015-02-22 22:21:00,26,145,88,51,20
2015-02-22 22:21:05,26,144,89,52,19
2015-02-22 22:21:10,26,146,88,52,19
2015-02-22 22:21:15,26,146,89,52,19
2015-02-22 22:21:20,25,145,90,53,19
2015-02-22 22:21:25,25,144,90,53,19
2015-02-22 22:21:30,25,144,90,53,20
2015-02-22 22:21:35,25,145,91,54,20
2015-02-22 22:21:40,25,147,91,55,20
2015-02-22 22:21:45,26,150,92,56,20
2015-02-22 22:21:50,25,151,91,56,19
2015-02-22 22:21:55,25,152,91,55,19
2015-02-22 22:22:00,25,154,91,55,19
2015-02-22 22:22:05,25,155,91,55,19
2015-02-22 22:22:10,24,155,92,55,19
2015-02-22 22:22:15,24,154,91,55,19
2015-02-22 22:22:20,25,154,89,56,19
2015-02-22 22:22:25,25,154,89,57,19
2015-02-22 22:22:30,26,152,89,58,19
2015-02-22 22:22:35,26,150,89,58,20
2015-02-22 22:22:40,26,152,88,57,20
2015-02-22 22:22:45,26,151,88,57,21
2015-02-22 22:22:50,26,150,88,58,21
2015-02-22 22:22:55,26,148,87,58,20
2015-02-22 22:23:00,25,148,88,59,20
2015-02-22 22:23:05,26,147,86,61,21
2015-02-22 22:23:10,26,149,86,61,21
2015-02-22 22:23:15,24,150,86,60,20
2015-02-22 22:23:20,23,149,86,60,19
2015-02-22 22:23:25,24,150,86,60,19
2015-02-22 22:23:30,24,150,86,61,19
2015-02-22 22:23:35,24,147,86,61,19
2015-02-22 22:23:40,24,145,86,61,18
2015-02-22 22:23:45,22,145,86,59,18
2015-02-22 22:23:50,24,144,86,61,18
2015-02-22 22:23:55,24,144,87,62,18
2015-02-22 22:24:00,24,144,86,63,18
2015-02-22 22:24:05,24,145,86,63,18
2015-02-22 22:24:10,24,146,86,64,17
2015-02-22 22:24:15,23,144,85,64,16
2015-02-22 22:24:20,23,143,83,65,16
2015-02-22 22:24:25,23,144,84,64,17
2015-02-22 22:24:30,23,144,84,66,17
2015-02-22 22:24:35,22,143,83,66,17
2015-02-22 22:24:40,22,143,84,67,17
2015-02-22 22:24:45,22,143,84,68,17
2015-02-22 22:24:50,22,142,83,69,17
2015-02-22 22:24:55,21,140,82,67,17
2015-02-22 22:25:00,21,139,82,67,17
2015-02-22 22:25:05,19,137,83,66,15
2015-02-22 22:25:10,19,138,83,67,15
2015-02-22 22:25:15,21,139,81,67,15
2015-02-22 22:25:20,22,138,81,65,15
2015-02-22 22:25:25,24,138,80,65,15
2015-02-22 22:25:30,24,137,77,65,15
2015-02-22 22:25:35,24,135,78,64,15
2015-02-22 22:25:40,24,133,74,64,15
2015-02-22 22:25:45,24,132,72,65,15
2015-02-22 22:25:50,24,132,71,65,16
2015-02-22 22:25:55,24,133,70,65,16
2015-02-22 22:26:00,25,134,70,66,18
2015-02-22 22:26:05,25,134,71,66,18
2015-02-22 22:26:10,25,135,71,65,18
2015-02-22 22:26:15,25,136,70,64,18
2015-02-22 22:26:20,26,136,70,65,18
2015-02-22 22:26:25,26,137,70,65,18
2015-02-22 22:26:30,26,133,68,65,16
2015-02-22 22:26:35,26,135,69,64,15
2015-02-22 22:26:40,26,133,70,64,15
2015-02-22 22:26:45,26,131,71,64,15
2015-02-22 22:26:50,27,132,70,65,16
2015-02-22 22:26:55,27,128,70,65,15
2015-02-22 22:27:00,27,128,69,65,15
2015-02-22 22:27:05,26,128,66,65,15
2015-02-22 22:27:10,27,132,67,65,15
2015-02-22 22:27:15,29,132,66,67,17
2015-02-22 22:27:20,29,130,67,67,18
2015-02-22 22:27:25,29,130,67,67,17
2015-02-22 22:27:30,28,128,66,66,18
2015-02-22 22:27:35,29,126,66,67,18
2015-02-22 22:27:40,29,128,67,67,18
2015-02-22 22:27:45,29,127,67,66,18
2015-02-22 22:27:50,29,127,67,66,18
2015-02-22 22:27:55,28,128,67,66,18
2015-02-22 22:28:00,28,128,65,68,18
2015-02-22 22:28:05,28,128,65,69,18
2015-02-22 22:28:10,28,128,65,68,19
2015-02-22 22:28:15,28,129,67,71,20
2015-02-22 22:28:20,27,132,68,72,20
2015-02-22 22:28:25,27,133,70,72,21
2015-02-22 22:28:30,27,132,68,71,21
2015-02-22 22:28:35,27,134,69,71,21
2015-02-22 22:28:40,27,135,69,70,21
2015-02-22 22:28:45,27,135,68,70,21
2015-02-22 22:28:50,28,132,67,70,20
2015-02-22 22:28:55,29,132,66,71,20
2015-02-22 22:29:00,29,133,67,72,20
2015-02-22 22:29:05,29,131,68,71,18
2015-02-22 22:29:10,29,131,68,72,19
2015-02-22 22:29:15,29,131,69,71,19
2015-02-22 22:29:20,29,129,69,71,19
2015-02-22 22:29:25,29,130,69,71,19
2015-02-22 22:29:30,29,127,67,71,19
2015-02-22 22:29:35,30,123,67,71,19
2015-02-22 22:29:40,30,123,68,74,19
2015-02-22 22:29:45,31,124,70,73,19
2015-02-22 22:29:50,31,125,71,72,19
2015-02-22 22:29:55,32,125,70,72,19
2015-02-22 22:30:00,32,126,71,73,20
2015-02-22 22:30:05,33,124,69,73,19
2015-02-22 22:30:10,32,124,70,73,19
2015-02-22 22:30:15,32,126,71,72,20
2015-02-22 22:30:20,33,128,72,72,20
2015-02-22 22:30:25,33,127,77,73,20
2015-02-22 22:30:30,32,128,78,72,20
2015-02-22 22:30:35,32,127,78,71,20
2015-02-22 22:30:40,32,125,78,74,20
2015-02-22 22:30:45,32,124,78,74,20
2015-02-22 22:30:50,32,124,78,74,20
2015-02-22 22:30:55,33,121,78,74,20
2015-02-22 22:31:00,33,121,78,79,19
2015-02-22 22:31:05,33,121,78,79,19
2015-02-22 22:31:10,33,117,79,79,19
2015-02-22 22:31:15,33,116,79,80,19
2015-02-22 22:31:20,33,116,79,79,19
2015-02-22 22:31:25,33,117,79,78,20
2015-02-22 22:31:30,33,119,79,79,20
2015-02-22 22:31:35,33,118,78,78,21
2015-02-22 22:31:40,33,116,77,77,21
2015-02-22 22:31:45,32,113,76,77,22
2015-02-22 22:31:50,32,114,76,78,23
2015-02-22 22:31:55,32,114,77,78,23
2015-02-22 22:32:00,32,111,77,77,24
2015-02-22 22:32:05,32,112,77,78,26
2015-02-22 22:32:10,32,112,77,79,26
2015-02-22 22:32:15,32,112,77,79,27
2015-02-22 22:32:20,32,112,77,79,27
2015-02-22 22:32:25,32,110,77,79,27
2015-02-22 22:32:30,32,109,77,78,27
2015-02-22 22:32:35,32,109,77,78,26
2015-02-22 22:32:40,32,108,77,78,26
2015-02-22 22:32:45,32,109,77,78,25
2015-02-22 22:32:50,32,110,77,77,25
2015-02-22 22:32:55,32,110,76,77,25
2015-02-22 22:33:00,33,111,76,76,25
2015-02-22 22:33:05,32,112,77,74,24
2015-02-22 22:33:10,32,111,76,74,25
2015-02-22 22:33:15,32,109,75,75,25
2015-02-22 22:33:20,32,109,74,75,25
2015-02-22 22:33:25,31,109,75,75,26
2015-02-22 22:33:30,31,109,75,74,26
2015-02-22 22:33:35,30,110,75,74,26
2015-02-22 22:33:40,31,111,77,74,27
2015-02-22 22:33:45,31,112,79,73,27
2015-02-22 22:33:50,29,112,79,72,27
2015-02-22 22:33:55,29,111,79,71,27
2015-02-22 22:34:00,29,112,80,70,28
2015-02-22 22:34:05,30,113,82,72,29
2015-02-22 22:34:10,31,112,82,71,30
2015-02-22 22:34:15,31,113,82,71,30
2015-02-22 22:34:20,32,114,82,70,31
2015-02-22 22:34:25,32,113,81,70,30
2015-02-22 22:34:30,32,113,81,68,30
2015-02-22 22:34:35,32,112,81,68,30
2015-02-22 22:34:40,32,113,81,67,30
2015-02-22 22:34:45,32,111,80,66,31
2015-02-22 22:34:50,33,111,80,65,32
2015-02-22 22:34:55,33,112,81,65,32
2015-02-22 22:35:00,34,114,81,65,32
2015-02-22 22:35:05,34,113,79,67,32
2015-02-22 22:35:10,34,112,79,66,32
2015-02-22 22:35:15,32,113,79,67,33
2015-02-22 22:35:20,31,113,80,68,33
2015-02-22 22:35:25,29,115,81,68,34
2015-02-22 22:35:30,29,115,81,69,34
2015-02-22 22:35:35,29,115,79,69,34
2015-02-22 22:35:40,29,116,79,69,34
2015-02-22 22:35:45,31,117,80,70,35
2015-02-22 22:35:50,30,115,80,69,34
2015-02-22 22:35:55,29,113,79,68,34
2015-02-22 22:36:00,28,112,79,67,32
2015-02-22 22:36:05,28,111,78,67,33
2015-02-22 22:36:10,28,110,79,68,33
2015-02-22 22:36:15,30,109,79,68,33
2015-02-22 22:36:20,29,109,79,68,33
2015-02-22 22:36:25,30,111,79,68,33
2015-02-22 22:36:30,30,112,80,69,34
2015-02-22 22:36:35,30,111,79,69,34
2015-02-22 22:36:40,30,111,78,69,34
2015-02-22 22:36:45,30,110,76,69,34
2015-02-22 22:36:50,29,109,77,68,33
2015-02-22 22:36:55,29,110,77,70,34
2015-02-22 22:37:00,30,109,78,70,35
2015-02-22 22:37:05,31,108,79,71,35
2015-02-22 22:37:10,30,105,78,73,35
2015-02-22 22:37:15,28,103,77,76,33
2015-02-22 22:37:20,29,103,76,79,32
2015-02-22 22:37:25,29,104,76,82,32
2015-02-22 22:37:30,30,105,76,84,31
2015-02-22 22:37:35,29,105,75,85,32
2015-02-22 22:37:40,29,103,74,87,32
2015-02-22 22:37:45,29,103,73,89,32
2015-02-22 22:37:50,29,104,72,91,32
2015-02-22 22:37:55,29,103,73,92,32
2015-02-22 22:38:00,29,101,73,91,32
2015-02-22 22:38:05,31,103,75,90,33
2015-02-22 22:38:10,31,103,75,92,33
2015-02-22 22:38:15,32,107,72,90,32
2015-02-22 22:38:20,33,103,71,89,32
2015-02-22 22:38:25,33,103,70,89,31
2015-02-22 22:38:30,33,104,70,91,31
2015-02-22 22:38:35,33,102,69,92,31
2015-02-22 22:38:40,33,101,70,95,31
2015-02-22 22:38:45,33,101,71,95,32
2015-02-22 22:38:50,32,101,71,98,32
2015-02-22 22:38:55,32,102,73,97,32
2015-02-22 22:39:00,32,101,72,96,32
2015-02-22 22:39:05,32,103,70,99,32
2015-02-22 22:39:10,32,102,72,99,31
2015-02-22 22:39:15,32,102,71,99,31
2015-02-22 22:39:20,32,104,72,100,31
2015-02-22 22:39:25,32,103,72,100,32
2015-02-22 22:39:30,32,104,72,100,32
2015-02-22 22:39:35,31,104,72,101,32
2015-02-22 22:39:40,31,103,72,99,32
2015-02-22 22:39:45,30,105,71,102,33
2015-02-22 22:39:50,30,104,72,102,33
2015-02-22 22:39:55,29,103,73,103,33
2015-02-22 22:40:00,30,104,74,102,33
2015-02-22 22:40:05,30,104,77,107,33
2015-02-22 22:40:10,29,102,76,108,33
2015-02-22 22:40:15,29,101,75,108,32
2015-02-22 22:40:20,28,99,75,108,32
2015-02-22 22:40:25,28,99,72,109,32
2015-02-22 22:40:30,27,99,71,109,32
2015-02-22 22:40:35,27,99,71,110,32
2015-02-22 22:40:40,27,100,71,109,32
2015-02-22 22:40:45,27,99,71,111,32
2015-02-22 22:40:50,27,99,72,110,32
2015-02-22 22:40:55,26,98,73,110,33
2015-02-22 22:41:00,27,101,73,105,34
2015-02-22 22:41:05,27,102,73,105,34
2015-02-22 22:41:10,27,102,72,104,34
2015-02-22 22:41:15,27,104,72,104,34
2015-02-22 22:41:20,28,105,72,106,34
2015-02-22 22:41:25,28,104,72,107,33
2015-02-22 22:41:30,28,102,72,108,32
2015-02-22 22:41:35,28,103,72,106,32
2015-02-22 22:41:40,27,103,74,107,32
2015-02-22 22:41:45,28,105,75,106,31
2015-02-22 22:41:50,28,104,75,109,31
2015-02-22 22:41:55,28,103,76,111,31
2015-02-22 22:42:00,28,103,76,113,30
2015-02-22 22:42:05,28,104,78,112,28
2015-02-22 22:42:10,28,103,77,111,28
2015-02-22 22:42:15,28,105,78,112,27
2015-02-22 22:42:20,28,105,78,112,27
2015-02-22 22:42:25,28,105,78,112,27
2015-02-22 22:42:30,28,105,79,114,27
2015-02-22 22:42:35,28,105,79,115,27
2015-02-22 22:42:40,28,104,80,116,27
2015-02-22 22:42:45,28,105,79,116,27
2015-02-22 22:42:50,29,104,81,116,27
2015-02-22 22:42:55,29,104,81,116,27
2015-02-22 22:43:00,29,102,81,117,27
2015-02-22 22:43:05,30,101,80,117,27
2015-02-22 22:43:10,30,101,81,120,26
2015-02-22 22:43:15,31,102,81,119,26
2015-02-22 22:43:20,31,101,83,120,26
2015-02-22 22:43:25,32,102,82,119,26
2015-02-22 22:43:30,32,103,83,119,27
2015-02-22 22:43:35,33,102,84,121,27
2015-02-22 22:43:40,32,103,85,123,26
2015-02-22 22:43:45,32,102,83,123,26
2015-02-22 22:43:50,33,103,85,123,26
2015-02-22 22:43:55,33,103,84,125,26
2015-02-22 22:44:00,33,102,83,126,25
2015-02-22 22:44:05,33,103,83,125,24
2015-02-22 22:44:10,33,104,86,126,24
2015-02-22 22:44:15,34,103,88,126,24
2015-02-22 22:44:20,33,102,89,128,23
2015-02-22 22:44:25,34,102,90,129,23
2015-02-22 22:44:30,34,102,92,128,23
2015-02-22 22:44:35,34,103,93,127,23
2015-02-22 22:44:40,34,103,94,128,23
2015-02-22 22:44:45,34,105,96,129,22
2015-02-22 22:44:50,33,105,96,129,21
2015-02-22 22:44:55,33,104,96,129,21
2015-02-22 22:45:00,32,102,96,129,21
2015-02-22 22:45:05,33,101,97,127,22
2015-02-22 22:45:10,34,102,99,127,22
2015-02-22 22:45:15,35,102,101,128,21
2015-02-22 22:45:20,35,103,100,127,21
2015-02-22 22:45:25,36,100,98,129,20
2015-02-22 22:45:30,36,100,100,128,21
2015-02-22 22:45:35,36,101,100,127,21
2015-02-22 22:45:40,36,100,101,132,21
2015-02-22 22:45:45,34,100,103,130,20
2015-02-22 22:45:50,34,101,103,130,20
2015-02-22 22:45:55,34,99,103,130,20
2015-02-22 22:46:00,35,99,105,130,21
2015-02-22 22:46:05,37,100,106,130,20
2015-02-22 22:46:10,37,100,105,130,20
2015-02-22 22:46:15,35,102,106,130,20
2015-02-22 22:46:20,35,103,108,129,21
2015-02-22 22:46:25,34,100,108,129,21
2015-02-22 22:46:30,34,99,107,129,21
2015-02-22 22:46:35,35,98,108,128,21
2015-02-22 22:46:40,35,98,108,128,21
2015-02-22 22:46:45,35,98,109,129,21
2015-02-22 22:46:50,35,99,111,131,21
2015-02-22 22:46:55,35,99,114,132,20
2015-02-22 22:47:00,34,99,114,132,19
2015-02-22 22:47:05,33,99,114,133,19
2015-02-22 22:47:10,33,99,117,132,19
2015-02-22 22:47:15,33,100,117,127,19
2015-02-22 22:47:20,32,101,120,124,20
2015-02-22 22:47:25,33,101,121,120,20
2015-02-22 22:47:30,32,102,121,120,20
2015-02-22 22:47:35,32,103,123,118,19
2015-02-22 22:47:40,32,105,123,117,19
2015-02-22 22:47:45,32,106,124,116,19
2015-02-22 22:47:50,32,106,128,114,19
2015-02-22 22:47:55,32,106,128,113,19
2015-02-22 22:48:00,32,107,131,112,19
2015-02-22 22:48:05,30,105,134,113,18
2015-02-22 22:48:10,30,105,135,112,17
2015-02-22 22:48:15,29,100,136,112,18
2015-02-22 22:48:20,28,100,137,113,18
2015-02-22 22:48:25,28,98,136,113,18
2015-02-22 22:48:30,28,97,139,111,18
2015-02-22 22:48:35,28,97,139,111,18
2015-02-22 22:48:40,28,97,137,108,18
2015-02-22 22:48:45,28,97,138,108,17
2015-02-22 22:48:50,28,99,139,105,17
2015-02-22 22:48:55,27,99,138,107,17
2015-02-22 22:49:00,28,98,138,107,17
2015-02-22 22:49:05,28,96,142,105,17
2015-02-22 22:49:10,28,96,140,107,17
2015-02-22 22:49:15,29,95,143,107,17
2015-02-22 22:49:20,29,96,142,106,18
2015-02-22 22:49:25,29,95,144,106,17
2015-02-22 22:49:30,29,97,146,107,17
2015-02-22 22:49:35,29,99,147,107,17
2015-02-22 22:49:40,29,101,146,106,18
2015-02-22 22:49:45,30,99,148,104,18
2015-02-22 22:49:50,31,98,149,104,18
2015-02-22 22:49:55,31,98,148,103,18
2015-02-22 22:50:00,31,98,146,103,17
2015-02-22 22:50:05,32,101,145,97,17
2015-02-22 22:50:10,32,102,144,96,18
2015-02-22 22:50:15,32,102,144,95,18
2015-02-22 22:50:20,32,103,144,97,18
2015-02-22 22:50:25,32,104,142,95,18
2015-02-22 22:50:30,32,104,143,95,18
2015-02-22 22:50:35,32,105,143,96,19
2015-02-22 22:50:40,34,105,148,95,19
2015-02-22 22:50:45,35,105,150,93,19
2015-02-22 22:50:50,35,104,149,93,19
2015-02-22 22:50:55,35,104,147,93,18
2015-02-22 22:51:00,34,101,149,92,17
2015-02-22 22:51:05,34,100,151,91,17
2015-02-22 22:51:10,34,100,154,91,17
2015-02-22 22:51:15,34,98,154,90,18
2015-02-22 22:51:20,33,97,153,90,18
2015-02-22 22:51:25,33,98,153,90,18
2015-02-22 22:51:30,33,100,158,90,19
2015-02-22 22:51:35,33,99,160,90,18
2015-02-22 22:51:40,34,102,160,90,18
2015-02-22 22:51:45,33,101,164,90,18
2015-02-22 22:51:50,33,100,165,86,17
2015-02-22 22:51:55,33,100,165,85,17
2015-02-22 22:52:00,33,101,164,86,18
2015-02-22 22:52:05,33,100,163,86,18
2015-02-22 22:52:10,33,100,163,87,18
2015-02-22 22:52:15,33,100,164,87,18
2015-02-22 22:52:20,33,101,165,87,18
2015-02-22 22:52:25,33,101,165,86,18
2015-02-22 22:52:30,32,103,165,85,18
2015-02-22 22:52:35,32,103,165,85,19
2015-02-22 22:52:40,32,103,165,85,19
2015-02-22 22:52:45,32,101,167,85,19
2015-02-22 22:52:50,31,101,167,86,19
2015-02-22 22:52:55,31,102,168,85,19
2015-02-22 22:53:00,31,102,169,84,19
2015-02-22 22:53:05,30,101,170,86,19
2015-02-22 22:53:10,30,101,169,83,19
2015-02-22 22:53:15,30,100,169,83,19
2015-02-22 22:53:20,30,101,168,83,19
2015-02-22 22:53:25,29,100,168,83,18
2015-02-22 22:53:30,29,99,168,84,17
2015-02-22 22:53:35,28,101,166,82,17
2015-02-22 22:53:40,28,101,167,80,17
2015-02-22 22:53:45,28,100,169,80,17
2015-02-22 22:53:50,28,98,167,82,17
2015-02-22 22:53:55,29,99,169,83,18
2015-02-22 22:54:00,29,101,170,83,18
2015-02-22 22:54:05,28,98,182,83,19
2015-02-22 22:54:10,27,97,204,83,20
2015-02-22 22:54:15,27,97,226,86,21
2015-02-22 22:54:20,27,97,230,86,21
2015-02-22 22:54:25,26,97,232,85,21
2015-02-22 22:54:30,28,96,234,86,21
2015-02-22 22:54:35,28,96,235,86,21
2015-02-22 22:54:40,28,95,233,87,21
2015-02-22 22:54:45,28,97,236,91,21
